date,country,city,temperature_celsius,humidity,wind_kph,precip_mm
2025-07-28,China,Beijing,30.0,79.0,7.9,0.0
2025-07-28,Mauritania,Nouakchott,24.7,77.0,13.7,0.0
2025-07-29,Belize,Belmopan,22.2,99.0,3.6,0.0
2025-07-30,Slovakia,Bratislava,21.1,60.0,14.4,0.0
2025-07-30,Suriname,Paramaribo,23.5,92.0,9.0,0.0
2025-07-31,Turkey,Yaren,29.2,58.0,25.2,0.0
2025-07-31,Solomon Islands,Honiara,27.1,74.0,12.6,0.0
2025-08-01,Iraq,Baghdad,41.7,19.0,21.2,0.0
2025-08-02,Congo,Brazzaville,21.1,83.0,7.9,0.0
2025-08-03,Brazil,Bras,21.8,80.0,5.4,0.0
2025-08-05,Czech Republic,Prague,22.1,65.0,12.6,0.0
2025-08-06,Turkmenistan,Ashgabat,35.2,10.0,7.9,0.0
2025-08-06,Vanuatu,Port Vila,21.1,83.0,9.7,0.0
2025-08-07,Nigeria,Abuja,24.0,94.0,8.3,0.08
2025-08-07,Norway,Oslo,17.2,48.0,11.9,0.0
2025-08-09,Hungary,Budapest,29.1,40.0,6.5,0.0
2025-08-09,Norway,Oslo,13.1,88.0,13.3,0.0
2025-08-10,Barbados,Bridgetown,27.3,74.0,18.4,0.01
2025-08-10,Tajikistan,Dushanbe,38.1,13.0,7.6,0.0
2025-08-10,Tonga,Nuku`Aloia,17.2,94.0,11.2,0.0
2025-08-11,United Arab Emirates,Abu Dhabi,40.1,25.0,6.5,0.0
2025-08-13,France,Paris,26.3,58.0,10.4,0.0
2025-08-13,Solomon Islands,Honiara,28.2,79.0,14.4,0.38
2025-08-14,Philippines,Manila,30.2,70.0,5.8,1.51
2025-08-15,Somalia,Mogadishu,26.5,70.0,26.3,0.0
2025-08-17,Czech Republic,Prague,18.2,64.0,14.8,0.0
2025-08-17,Swaziland,Mbabane,20.1,68.0,4.7,0.0
2025-08-17,Indonesia,Jakarta,32.3,59.0,18.7,0.0
2025-08-18,Kiribati,Tarawa,28.6,75.0,34.6,0.05
2025-08-19,Australia,Canberra,10.3,66.0,11.2,0.0
2025-08-19,Malawi,Lilongwe,17.2,63.0,6.1,0.0
2025-08-20,Bahamas,Nassau,29.1,79.0,27.4,0.0
2025-08-20,Equatorial Guinea,Malabo,27.1,84.0,14.0,0.17
2025-08-20,Malawi,Lilongwe,23.4,38.0,6.5,0.0
2025-08-23,Indonesia,Jakarta,31.4,66.0,14.4,0.0
2025-08-24,Vietnam,Hanoi,25.2,100.0,8.6,1.93
2025-08-26,Croatia,Zagreb,18.2,73.0,3.6,0.0
2025-08-27,Zimbabwe,Harare,21.9,13.0,19.1,0.0
2025-08-31,Trinidad and Tobago,Port Of Spain,25.1,100.0,9.4,0.0
2025-09-03,Rwanda,Kigali,22.0,46.0,10.4,0.0
2025-09-04,Democratic Republic of Congo,Kinshasa,22.2,78.0,9.7,0.0
2025-09-04,Sri Lanka,Colombo,31.1,66.0,22.3,0.03
2025-09-06,Israel,Jerusalem,29.1,62.0,5.0,0.0
2025-09-07,Mozambique,Maputo,22.2,83.0,6.5,0.0
2025-09-08,Czech Republic,Prague,15.1,77.0,6.1,0.0
2025-09-08,Israel,Jerusalem,29.0,55.0,13.0,0.0
2025-09-08,Mali,Bamako,25.0,100.0,5.4,0.0
2025-09-09,Tanzania,Dodoma,23.1,61.0,16.6,0.0
2025-09-10,Brazil,Bras,22.2,93.0,3.6,0.01
2025-09-11,Sierra Leone,Freetown,23.3,96.0,9.7,5.33
2025-09-12,United Arab Emirates,Abu Dhabi,38.2,35.0,16.2,0.0
2025-09-12,Venezuela,Caracas,25.2,83.0,5.0,0.09
2025-09-14,Uganda,Kampala,24.4,69.0,7.9,0.0
2025-09-16,Solomon Islands,Honiara,25.1,100.0,17.6,0.0
2025-06-30,Bulgaria,Bogot,31.0,29.0,13.7,0.0
2025-06-30,Micronesia,Palikir,29.1,79.0,28.4,0.0
2025-06-30,Sweden,Stockholm,18.2,45.0,19.8,0.0
2025-07-05,Lesotho,Maseru,7.4,38.0,5.8,0.0
2025-07-05,Papua New Guinea,Port Moresby,28.4,84.0,7.9,0.15
2025-07-05,Slovenia,Ljubljana,24.3,57.0,8.6,0.0
2025-07-08,Iraq,Baghdad,40.0,22.0,30.6,0.0
2025-07-10,Afghanistan,Kabul,32.6,13.0,24.5,0.0
2025-07-11,Angola,Luanda,23.2,78.0,6.5,0.0
2025-07-11,Seychelles Islands,Victoria,28.0,70.0,29.9,0.0
2025-07-11,Solomon Islands,Honiara,27.2,94.0,19.4,0.2
2025-07-13,Armenia,Yerevan,34.1,22.0,3.6,0.0
2025-07-13,Uruguay,Montevideo,9.9,87.0,9.4,0.0
2025-07-14,Serbia,Belgrade,30.2,38.0,3.6,0.0
2025-07-16,Brazil,Bras,22.2,79.0,3.6,0.0
2025-07-16,Jamaica,Port Royal,25.9,88.0,5.8,0.0
2025-07-17,Albania,Tirana,31.4,36.0,13.7,0.0
2025-07-19,Japan,Tokyo,30.1,66.0,28.8,0.0
2025-07-21,Benin,Porto-Novo,25.1,94.0,16.2,0.03
2025-07-21,Myanmar,Yangon,27.0,94.0,18.4,0.88
2025-07-22,Zambia,Lusaka,18.4,48.0,15.5,0.0
2025-07-23,Saint Vincent and the Grenadines,Kingstown,27.2,80.0,23.0,0.28
2025-07-24,Antigua and Barbuda,Saint John's,28.1,74.0,31.7,0.0
2025-07-25,Bangladesh,Dhaka,32.8,61.0,38.5,0.26
2025-07-25,Equatorial Guinea,Malabo,24.4,100.0,12.6,2.31
2025-07-25,United States of America,Washington Harbor,11.7,93.0,16.6,0.0
2025-07-27,Uganda,Kampala,26.0,61.0,5.4,0.0
2025-07-28,Cameroon,Ngaoundere,22.2,88.0,3.6,0.0
2025-07-30,Bosnia and Herzegovina,Sarajevo,18.1,77.0,6.8,0.08
2025-08-01,Benin,Porto-Novo,26.4,89.0,12.2,0.01
2025-08-02,Algeria,Algiers,26.1,70.0,13.3,0.0
2025-08-02,Eritrea,Asmara,22.2,50.0,10.1,0.11
2025-08-05,Bolivia,National,20.9,86.0,6.5,0.37
2025-08-06,India,New Delhi,33.4,59.0,8.6,0.17
2025-08-06,Sweden,Stockholm,17.3,59.0,25.6,0.07
2025-08-07,Austria,Vienna,20.2,56.0,18.0,0.0
2025-08-07,Estonia,Tallinn,16.2,72.0,20.2,0.0
2025-08-07,Lebanon,Beirut,30.1,66.0,18.7,0.0
2025-08-08,Slovakia,Bratislava,21.2,60.0,9.0,0.0
2025-08-12,Malta,Valletta,30.2,59.0,6.5,0.0
2025-08-13,Ecuador,Quito,8.7,85.0,3.6,0.0
2025-08-16,Syria,Damascus,34.2,20.0,20.5,0.0
2025-08-17,Mozambique,Maputo,22.0,73.0,4.7,0.98
2025-08-18,Andorra,Andorra La Vella,26.3,26.0,5.8,0.0
2025-08-19,Luxembourg,Luxembourg,17.2,63.0,10.1,0.0
2025-08-20,Japan,Tokyo,32.2,52.0,20.5,0.0
2025-08-21,Guatemala,Guatemala City,17.1,100.0,3.6,2.46
2025-08-23,Egypt,Cairo,30.4,59.0,12.6,0.0
2025-08-23,Turkey,Ankara,28.3,16.0,15.1,0.0
2025-08-24,Myanmar,Rangoon,29.3,84.0,10.4,0.07
2025-08-28,Georgia,Tbilisi,28.4,51.0,13.0,0.0
2025-08-28,Madagascar,Antananarivo,23.1,31.0,16.6,0.0
2025-08-28,Philippines,Manila,29.1,84.0,17.6,2.39
2025-09-02,Congo,Brazzaville,23.2,78.0,10.4,0.0
2025-09-04,Cyprus,Nicosia,31.2,55.0,8.3,0.0
2025-09-05,Grenada,Saint George's,28.2,84.0,19.1,0.01
2025-09-05,Saint Lucia,Castries,28.1,79.0,24.5,0.03
2025-09-05,Switzerland,Bern,15.2,82.0,5.0,0.68
2025-09-06,Sri Lanka,Colombo,30.1,79.0,16.9,0.17
2025-09-07,Russia,Moscow,20.2,64.0,12.2,0.0
2025-09-08,Burkina Faso,Ouagadougou,24.3,100.0,13.3,0.0
2025-09-09,Nicaragua,Managua,26.2,89.0,6.8,0.29
2025-09-10,Tuvalu,Funafuti,29.2,79.0,26.3,0.01
2025-09-11,Georgia,Tbilisi,18.3,77.0,11.9,0.0
2025-09-11,Seychelles Islands,Victoria,28.2,74.0,20.2,0.03
2025-09-12,Greece,Athens,30.4,38.0,3.6,0.0
2025-09-12,Vatican City,Vatican City,22.3,73.0,14.4,0.0
2025-09-12,Lithuania,Vilnius,13.0,88.0,19.1,0.91
2025-09-16,Bangladesh,Dhaka,25.8,88.0,8.3,0.01
2025-09-16,Bulgaria,Sofia,18.4,56.0,3.6,0.0
2025-09-16,Czech Republic,Prague,15.2,67.0,29.2,0.0
2025-09-16,Liechtenstein,Vaduz,15.2,72.0,4.3,0.04
2025-09-17,Haiti,Port-Au-Prince,24.2,93.0,4.0,1.05
2025-09-18,Canada,Ottawa,15.2,82.0,7.9,0.0
2025-08-30,Nigeria,Abuja,23.3,100.0,10.4,0.1
2025-06-30,Guatemala,Guatemala City,18.4,94.0,4.7,0.0
2025-07-01,El Salvador,San Salvador,24.2,100.0,5.0,0.0
2025-07-01,Eritrea,Asmara,24.2,31.0,8.6,0.0
2025-07-03,Cambodia,Phnom Penh,30.1,94.0,15.5,0.01
2025-07-03,Uganda,Kampala,24.4,74.0,6.8,0.02
2025-07-05,Bosnia and Herzegovina,Sarajevo,26.0,48.0,3.6,0.0
2025-07-05,Nepal,Kathmandu,26.3,74.0,8.3,0.86
2025-07-08,Lithuania,Vilnius,20.1,73.0,13.3,0.04
2025-07-08,Papua New Guinea,Port Moresby,28.0,84.0,16.6,0.0
2025-07-12,Latvia,Riga,19.3,73.0,12.2,0.0
2025-07-13,Liechtenstein,Vaduz,21.0,73.0,7.6,0.32
2025-07-15,Grenada,Saint George's,26.3,84.0,13.3,0.0
2025-07-17,New Zealand,Wellington,11.3,76.0,21.6,0.01
2025-07-18,Bosnia and Herzegovina,Sarajevo,17.1,68.0,6.5,0.0
2025-07-18,Cambodia,Phnom Penh,34.0,56.0,25.6,0.0
2025-07-21,United States of America,Washington Harbor,11.1,93.0,13.3,0.0
2025-07-22,Brunei Darussalam,Bandar Seri Begawan,32.3,63.0,11.2,0.0
2025-07-22,Portugal,Lisbon,20.1,78.0,16.2,0.0
2025-07-23,Antigua and Barbuda,Saint John's,28.0,79.0,32.8,0.01
2025-07-24,Cape Verde,Praia,25.2,83.0,16.2,0.0
2025-07-24,Cameroon,Ngaoundere,18.9,95.0,5.0,0.47
2025-07-25,Serbia,Belgrade,29.1,52.0,3.6,0.0
2025-07-28,Iraq,Baghdad,43.2,15.0,11.9,0.0
2025-07-29,Lebanon,Beirut,30.1,70.0,25.2,0.0
2025-08-02,Djibouti,Djibouti,34.2,47.0,32.4,0.0
2025-08-02,United Arab Emirates,Abu Dhabi,46.2,17.0,13.0,0.0
2025-08-02,Yemen,Sanaa,26.9,20.0,16.2,0.0
2025-08-03,Iceland,Vestmannaeyjar,11.2,87.0,39.2,0.33
2025-08-04,Kyrghyzstan,Bishkek,31.6,21.0,17.3,0.22
2025-08-04,Papua New Guinea,Port Moresby,26.1,84.0,26.3,0.0
2025-08-04,Russia,Moscow,21.4,88.0,8.6,0.43
2025-08-05,Mongolia,Ulaanbaatar,22.0,50.0,7.9,0.0
2025-08-06,Brunei Darussalam,Bandar Seri Begawan,32.3,59.0,12.2,0.06
2025-08-06,Chile,Santiago,6.2,100.0,5.8,0.0
2025-08-06,Mauritius,Port Louis,22.4,65.0,31.3,0.08
2025-08-06,Poland,Warsaw,17.2,77.0,21.2,0.0
2025-08-07,South Korea,Seoul,31.4,66.0,17.3,0.0
2025-08-10,Guinea-Bissau,Bissau,25.2,94.0,23.4,1.14
2025-08-10,Iceland,Vestmannaeyjar,10.4,85.0,11.2,0.2
2025-08-11,Brunei Darussalam,Bandar Seri Begawan,28.2,79.0,7.6,0.71
2025-08-12,Cape Verde,Praia,22.2,94.0,8.3,0.0
2025-08-12,Jordan,Amman,39.1,21.0,9.4,0.0
2025-08-12,Mauritania,Nouakchott,25.2,85.0,33.5,0.0
2025-08-13,Guinea-Bissau,Bissau,26.3,94.0,14.4,0.01
2025-08-17,Burundi,Bujumbura,26.6,49.0,3.6,0.05
2025-08-17,Dominica,Roseau,27.7,77.0,20.2,0.0
2025-08-18,Estonia,Tallinn,15.1,77.0,14.0,0.0
2025-08-18,Fiji Islands,Suva,22.2,94.0,11.2,0.0
2025-08-19,Ghana,Accra,24.3,89.0,12.6,0.0
2025-08-19,Iran,Chi Chi Khvar,33.6,8.0,5.4,0.0
2025-08-20,Morocco,Rabat,24.2,69.0,11.2,0.0
2025-08-20,Nicaragua,Managua,23.6,91.0,3.6,0.0
2025-08-21,Belarus,Minsk,14.1,88.0,4.7,0.24
2025-08-21,Portugal,Lisbon,19.1,78.0,19.8,0.0
2025-08-22,El Salvador,San Salvador,24.3,94.0,4.3,0.0
2025-08-23,Senegal,Dakar,27.1,89.0,11.2,0.62
2025-08-24,United Arab Emirates,Abu Dhabi,39.3,36.0,14.0,0.0
2025-08-25,Sudan,Khartoum,26.6,69.0,23.8,0.0
2025-08-28,Grenada,Saint George's,29.3,79.0,24.5,0.0
2025-08-28,Liechtenstein,Vaduz,18.2,88.0,4.3,1.01
2025-08-28,Saint Lucia,Castries,28.4,79.0,12.6,0.0
2025-09-06,Cameroon,Douala,26.2,94.0,3.6,0.51
2025-09-06,China,Beijing,32.1,32.0,16.2,0.0
2025-09-08,Micronesia,Palikir,29.2,79.0,17.3,0.91
2025-09-08,Nicaragua,Managua,24.3,94.0,5.0,0.0
2025-09-08,Pakistan,Islamabad,29.9,57.0,9.0,0.0
2025-09-09,Syria,Damascus,23.1,53.0,10.8,0.0
2025-09-09,Uzbekistan,Tashkent,31.3,18.0,10.8,0.0
2025-09-10,Fiji Islands,Suva,19.1,88.0,11.9,0.0
2025-09-10,Nicaragua,Managua,23.3,88.0,6.1,0.0
2025-09-10,Turkmenistan,Ashgabat,33.3,23.0,9.4,0.0
2025-09-13,Chile,Santiago,8.2,81.0,3.6,0.0
2025-09-13,Latvia,Riga,17.4,83.0,14.8,0.0
2025-09-14,Kiribati,Tarawa,27.7,72.0,27.4,0.0
2025-09-14,Tuvalu,Funafuti,28.3,84.0,32.4,0.03
2025-09-15,Nicaragua,Managua,25.2,89.0,10.1,0.0
2025-09-16,Ecuador,Quito,10.5,73.0,4.7,0.0
2025-09-16,Malawi,Lilongwe,25.2,47.0,9.4,0.0
2025-09-18,Australia,Canberra,13.3,47.0,17.3,0.0
2025-06-30,Chad,N'djamena,28.0,70.0,16.6,0.0
2025-07-01,Bangladesh,Dhaka,32.0,65.0,23.8,0.06
2025-07-01,Myanmar,Yangon,26.1,100.0,18.4,1.54
2025-07-02,Swaziland,Mbabane,16.7,35.0,4.7,0.0
2025-07-04,Kazakhstan,Astana,30.1,38.0,38.9,0.0
2025-07-04,Mozambique,Maputo,24.2,41.0,23.4,0.0
2025-07-05,Vietnam,Hanoi,35.4,56.0,10.4,0.0
2025-07-07,Slovakia,Bratislava,21.3,73.0,20.2,0.04
2025-07-08,Mozambique,Maputo,21.2,53.0,6.5,0.0
2025-07-08,Turkey,Yaren,30.2,46.0,13.7,0.0
2025-07-09,Benin,Porto-Novo,25.1,94.0,14.0,2.38
2025-07-09,Gabon,Libreville,25.2,83.0,13.3,0.01
2025-07-09,Georgia,Tbilisi,29.1,43.0,18.4,0.01
2025-07-10,Jamaica,Port Royal,28.3,62.0,5.8,0.0
2025-07-11,Georgia,Tbilisi,29.1,45.0,11.5,0.0
2025-07-11,Mali,Bamako,24.1,94.0,17.6,0.0
2025-07-11,Nicaragua,Managua,25.0,89.0,11.2,0.0
2025-07-11,Belgium,'S Gravenjansdijk,20.2,68.0,10.4,0.0
2025-07-11,Sierra Leone,Freetown,23.7,87.0,4.0,0.05
2025-07-16,Finland,Helsinki,25.1,57.0,15.5,0.0
2025-07-19,Belarus,Minsk,20.2,88.0,14.8,0.56
2025-07-20,New Zealand,Wellington,11.2,58.0,16.9,0.04
2025-07-21,Nicaragua,Managua,25.2,89.0,12.6,0.0
2025-07-21,Serbia,Belgrade,31.1,46.0,7.9,0.0
2025-07-22,Albania,Tirana,35.3,23.0,15.8,0.0
2025-07-22,Belarus,Minsk,24.0,65.0,10.1,0.03
2025-07-24,Andorra,Andorra La Vella,12.7,73.0,6.5,0.02
2025-07-24,Pakistan,Islamabad,32.6,53.0,5.0,0.0
2025-07-25,Tunisia,Tunis,39.4,21.0,21.6,0.0
2025-07-28,Vanuatu,Port Vila,23.3,94.0,13.7,0.18
2025-07-29,Barbados,Bridgetown,27.3,74.0,24.1,0.01
2025-07-29,Peru,Lima,15.4,84.0,7.9,0.01
2025-07-30,Kuwait,Kuwait City,45.8,7.0,27.0,0.0
2025-07-30,Papua New Guinea,Port Moresby,28.3,84.0,15.5,0.0
2025-07-31,Thailand,Nan,34.1,56.0,11.2,0.49
2025-07-31,New Zealand,Wellington,10.4,66.0,27.7,0.0
2025-07-31,Papua New Guinea,Port Moresby,28.2,79.0,13.3,0.25
2025-08-01,Zambia,Lusaka,19.4,30.0,13.7,0.0
2025-08-03,Ecuador,Quito,9.8,86.0,5.0,0.0
2025-08-03,Suriname,Paramaribo,22.6,96.0,8.3,0.17
2025-08-04,Syria,Damascus,29.2,40.0,20.2,0.0
2025-08-05,Italy,Rome,26.4,39.0,4.0,0.0
2025-08-05,Timor-Leste,Dili,25.9,66.0,12.6,0.0
2025-08-06,Indonesia,Jakarta,31.1,66.0,16.9,0.0
2025-08-06,Singapore,Singapore,32.2,56.0,16.2,0.0
2025-08-09,Sudan,Khartoum,30.3,49.0,31.0,0.0
2025-08-09,United Arab Emirates,Abu Dhabi,42.3,25.0,7.9,0.0
2025-08-10,Bulgaria,Bogot,34.8,18.0,14.4,0.0
2025-08-11,Kazakhstan,Astana,25.3,32.0,12.6,0.0
2025-08-15,Saint Vincent and the Grenadines,Kingstown,27.1,79.0,14.4,0.0
2025-08-16,Andorra,Andorra La Vella,24.4,30.0,10.4,0.0
2025-08-16,Antigua and Barbuda,Saint John's,26.2,89.0,32.0,0.13
2025-08-16,Poland,Warsaw,24.2,61.0,14.8,0.0
2025-08-17,Thailand,Nan,31.4,66.0,7.6,0.34
2025-08-17,Saudi Arabia,Riyadh,41.2,6.0,25.2,0.0
2025-08-17,Sudan,Khartoum,30.4,52.0,24.1,0.0
2025-08-18,China,Beijing,32.4,67.0,8.3,0.03
2025-08-18,Dominica,Roseau,27.5,80.0,16.6,0.01
2025-08-18,Micronesia,Palikir,25.4,94.0,13.3,1.8
2025-08-18,Serbia,Belgrade,21.1,94.0,10.8,0.0
2025-08-19,Saint Lucia,Castries,28.4,79.0,14.0,0.01
2025-08-19,Tunisia,Tunis,28.1,66.0,6.5,0.0
2025-08-20,Guyana,Georgetown,24.3,94.0,5.8,1.18
2025-08-21,Romania,Bucharest,28.2,42.0,6.1,0.0
2025-08-21,Serbia,Belgrade,26.2,45.0,14.4,0.0
2025-08-23,Belgium,Brussels,14.1,77.0,11.9,0.0
2025-08-23,Namibia,Windhoek,17.2,22.0,12.6,0.0
2025-08-24,Sweden,Stockholm,14.2,63.0,20.2,0.0
2025-08-25,Bahrain,Manama,41.1,18.0,9.4,0.0
2025-08-27,France,Paris,21.0,64.0,13.0,0.0
2025-08-27,Panama,Panama City,25.3,94.0,9.7,0.0
2025-08-28,South Korea,Seoul,31.4,71.0,11.9,0.01
2025-08-29,Guyana,Georgetown,24.3,94.0,3.6,0.0
2025-09-02,France,Paris,14.2,94.0,20.2,0.0
2025-09-02,Indonesia,Jakarta,32.1,59.0,24.1,0.0
2025-09-03,Djibouti,Djibouti,39.4,40.0,19.4,0.0
2025-09-04,Jordan,Amman,25.1,47.0,17.3,0.0
2025-09-04,Bulgaria,Lom,26.1,48.0,6.8,0.0
2025-09-05,Belize,Belmopan,22.2,99.0,3.6,0.0
2025-09-05,Congo,Brazzaville,22.1,78.0,9.4,0.0
2025-09-06,Thailand,Nan,33.3,63.0,7.6,0.03
2025-09-06,Senegal,Dakar,28.4,79.0,24.1,0.02
2025-09-07,San Marino,San Marino,22.1,65.0,7.6,0.0
2025-09-08,Indonesia,Laos,26.6,70.0,12.6,0.04
2025-09-09,Barbados,Bridgetown,28.4,74.0,16.9,0.05
2025-09-10,Iraq,Baghdad,39.2,13.0,24.1,0.0
2025-09-10,Italy,Rome,20.3,100.0,19.8,4.55
2025-09-11,Burundi,Bujumbura,27.1,54.0,10.1,0.0
2025-09-11,Chile,Santiago,8.0,87.0,5.4,0.0
2025-09-11,Tanzania,Dodoma,23.3,53.0,14.8,0.0
2025-09-15,Bolivia,Sucre,12.5,67.0,7.6,0.0
2025-08-23,Mongolia,Ulaanbaatar,20.1,43.0,5.8,0.0
2025-07-01,Fiji Islands,Suva,24.2,83.0,18.7,0.07
2025-07-04,Guinea-Bissau,Bissau,25.2,100.0,7.2,4.11
2025-07-04,Indonesia,Laos,23.7,87.0,9.0,0.05
2025-07-05,Kazakhstan,Astana,21.3,56.0,27.0,0.16
2025-07-05,Liechtenstein,Vaduz,22.3,73.0,7.2,0.1
2025-07-05,Niger,Niamey,27.0,70.0,23.8,0.0
2025-07-08,Burkina Faso,Ouagadougou,27.0,79.0,7.2,0.0
2025-07-09,Eritrea,Asmara,22.2,45.0,7.6,0.3
2025-07-11,Sri Lanka,Colombo,31.1,75.0,29.2,0.33
2025-07-11,United Kingdom,London,25.1,54.0,4.0,0.0
2025-07-13,Marshall Islands,Majuro,29.1,79.0,25.6,0.21
2025-07-14,Argentina,Buenos Aires,11.3,94.0,7.6,0.0
2025-07-14,Bolivia,Sucre,6.2,92.0,4.7,0.0
2025-07-14,Mauritius,Port Louis,24.2,78.0,15.8,0.03
2025-07-15,Morocco,Rabat,25.1,79.0,10.8,0.0
2025-07-16,Pakistan,Islamabad,25.5,77.0,11.2,0.06
2025-07-17,Canada,Ottawa,21.2,100.0,4.7,0.0
2025-07-17,Haiti,Port-Au-Prince,22.0,86.0,6.1,0.0
2025-07-17,Kuwait,Kuwait City,44.9,15.0,20.9,0.0
2025-07-19,Bhutan,Thimphu,21.5,60.0,11.9,0.26
2025-07-21,Georgia,Tbilisi,33.1,44.0,17.3,0.0
2025-07-22,Tanzania,Dodoma,22.1,44.0,13.0,0.0
2025-07-23,Kiribati,Tarawa,27.9,72.0,19.8,0.0
2025-07-26,Malaysia,Kuala Lumpur,33.2,59.0,6.8,1.03
2025-07-26,Thailand,Bangkok,32.2,63.0,16.6,0.0
2025-07-30,Guinea-Bissau,Bissau,25.2,100.0,13.0,0.25
2025-08-01,Bangladesh,Dhaka,32.7,64.0,18.0,1.39
2025-08-01,Finland,Helsinki,23.4,69.0,15.1,0.0
2025-08-03,Bhutan,Thimphu,16.2,88.0,4.7,0.87
2025-08-04,Micronesia,Palikir,30.3,70.0,22.7,0.01
2025-08-08,Bahrain,Manama,41.3,43.0,19.4,0.0
2025-08-08,Romania,Bucharest,26.1,39.0,10.8,0.0
2025-08-09,Iceland,Vestmannaeyjar,9.7,78.0,29.9,0.0
2025-08-10,Armenia,Yerevan,31.0,26.0,8.6,0.01
2025-08-12,Bulgaria,Bogot,31.0,29.0,5.0,0.0
2025-08-12,Trinidad and Tobago,Port Of Spain,26.2,89.0,11.2,0.0
2025-08-13,China,Beijing,30.1,43.0,8.6,0.0
2025-08-15,Austria,Vienna,26.2,51.0,3.6,0.0
2025-08-15,Hungary,Budapest,30.1,35.0,6.5,0.0
2025-08-16,Latvia,Riga,18.2,64.0,21.6,0.0
2025-08-17,Cuba,Havana,24.1,100.0,12.6,0.0
2025-08-17,Iraq,Baghdad,40.3,19.0,23.8,0.0
2025-08-19,Montenegro,Podgorica,28.4,33.0,5.8,0.0
2025-08-20,Malta,Valletta,29.2,70.0,13.7,0.0
2025-08-20,Papua New Guinea,Port Moresby,27.1,84.0,20.9,0.0
2025-08-20,Trinidad and Tobago,Port Of Spain,25.0,94.0,10.1,0.0
2025-08-25,Bahamas,Nassau,27.1,89.0,20.9,0.0
2025-08-25,Saint Kitts and Nevis,Basseterre,29.1,75.0,35.6,0.0
2025-08-25,Uruguay,Montevideo,9.2,57.0,31.0,0.0
2025-08-26,Nepal,Kathmandu,27.4,74.0,5.8,1.67
2025-08-27,Canada,Ottawa,10.5,92.0,6.1,0.0
2025-08-27,Iran,Tehran,34.3,9.0,13.3,0.0
2025-08-27,Nigeria,Abuja,24.2,94.0,7.9,0.11
2025-08-28,Mauritania,Nouakchott,26.4,76.0,3.6,0.0
2025-08-29,Mexico,Mexico City,14.7,99.0,3.6,0.0
2025-08-29,Samoa,Apia,26.3,84.0,28.4,0.04
2025-09-04,Hungary,Bogot,23.4,65.0,9.0,0.0
2025-09-04,Denmark,Copenhagen,21.1,73.0,14.0,0.0
2025-09-05,Guinea,Conakry,25.3,94.0,16.6,1.38
2025-09-06,Cambodia,Phnom Penh,32.2,84.0,9.0,0.47
2025-09-07,Zambia,Lusaka,25.8,19.0,21.2,0.0
2025-09-09,Belgium,Brussels,14.1,82.0,3.6,0.03
2025-09-09,Comoros,Moroni,25.6,73.0,9.7,0.02
2025-09-09,Iran,Tehran,33.3,13.0,12.6,0.0
2025-09-09,Zimbabwe,Harare,23.6,25.0,14.4,0.0
2025-09-10,Papua New Guinea,Port Moresby,25.9,83.0,16.6,0.41
2025-09-11,India,New Delhi,32.2,56.0,20.5,0.0
2025-09-12,Bosnia and Herzegovina,Sarajevo,16.2,82.0,3.6,0.0
2025-09-13,Brunei Darussalam,Bandar Seri Begawan,28.3,79.0,6.5,0.75
2025-09-15,Bosnia and Herzegovina,Sarajevo,16.4,88.0,3.6,0.0
2025-09-15,Chile,Santiago,7.1,87.0,3.6,0.0
2025-09-16,Canada,Ottawa,11.0,87.0,5.4,0.0
2025-09-16,Malta,Valletta,26.3,79.0,6.8,0.0
2025-09-16,Oman,Muscat,38.2,35.0,11.9,0.0
2025-09-04,Bolivia,National,22.6,80.0,3.6,0.0
2025-09-13,Netherlands,Amsterdam,14.3,88.0,20.5,0.0
2025-06-30,Algeria,Algiers,29.1,48.0,8.6,0.0
2025-06-30,Samoa,Apia,26.3,79.0,31.7,0.03
2025-07-02,Canada,Ottawa,17.1,100.0,9.7,0.0
2025-07-02,Mexico,Mexico City,15.0,100.0,5.4,0.0
2025-07-03,United Arab Emirates,Abu Dhabi,38.0,38.0,22.7,0.0
2025-07-04,Democratic Republic of Congo,Kinshasa,23.2,78.0,8.6,0.0
2025-07-04,Gabon,Libreville,25.3,83.0,12.6,0.05
2025-07-05,Sierra Leone,Freetown,23.3,94.0,8.3,23.51
2025-07-06,Armenia,Yerevan,27.2,34.0,10.1,0.06
2025-07-06,Gabon,Libreville,25.4,83.0,9.7,0.07
2025-07-07,Oman,Muscat,34.1,80.0,16.2,0.0
2025-07-10,Qatar,Doha,44.2,14.0,13.3,0.0
2025-07-11,Micronesia,Palikir,26.1,94.0,32.0,0.0
2025-07-14,Barbados,Bridgetown,27.2,79.0,19.8,0.0
2025-07-14,Niger,Niamey,26.4,84.0,13.7,0.0
2025-07-15,United States of America,Washington Harbor,13.3,87.0,9.4,0.0
2025-07-17,Cambodia,Phnom Penh,33.2,67.0,21.2,0.23
2025-07-18,Malaysia,Kuala Lumpur,36.2,39.0,15.5,0.0
2025-07-19,Belgium,Brussels,24.4,54.0,14.8,0.0
2025-07-19,Iran,Chi Chi Khvar,33.2,14.0,14.4,0.0
2025-07-23,Switzerland,Bern,21.2,56.0,4.7,0.0
2025-07-24,Barbados,Bridgetown,27.1,84.0,27.4,0.0
2025-07-24,Belgium,Brussels,20.2,73.0,4.7,0.01
2025-07-24,Ethiopia,Addis Ababa,18.1,68.0,3.6,0.41
